subject,block,trial,mu1,mu2,choice,reward,RT,state,V_t,posterior_std_0,posterior_std_1,poster_mean_0,poster_mean_1,TU,RU
11,7,3,-6,6,1,5,304,2062,-2.75,5.0,2.5000000000000004,0.0,2.75,2.7386127875258306,0.6549291474156
11,7,4,-6,6,1,6,281,2063,-3.2,5.0,2.0,0.0,3.2,2.6457513110645907,0.8218544151266947
11,7,5,-6,6,1,7,280,2064,-3.666666666666667,5.0,1.6666666666666667,0.0,3.666666666666667,2.581988897471611,0.9450735287639842
11,7,6,-6,6,1,7,286,2065,-4.142857142857143,5.0,1.4285714285714286,0.0,4.142857142857143,2.53546276418555,1.0408393681653962
11,7,7,-6,6,1,8,295,2066,-4.5,5.0,1.25,0.0,4.5,2.5,1.118033988749895
11,7,8,-6,6,1,7,262,2067,-4.888888888888889,5.0,1.1111111111111112,0.0,4.888888888888889,2.4720661623652207,1.18197542411033
11,7,9,-6,6,1,5,280,2068,-5.1000000000000005,5.0,1.0,0.0,5.1000000000000005,2.449489742783178,1.2360679774997898
11,7,10,-6,6,1,8,271,2069,-5.090909090909092,5.0,0.9090909090909091,0.0,5.090909090909092,2.4308621740219887,1.2826053882541975
11,8,1,10,2,1,0,577,2070,0.0,5.0,5.0,0.0,0.0,3.1622776601683795,0.0
11,8,2,10,2,1,2,339,2071,0.0,5.0,3.333333333333334,0.0,0.0,2.886751345948129,0.410326119149236
11,8,3,10,2,1,2,311,2072,-0.5000000000000001,5.0,2.5000000000000004,0.0,0.5000000000000001,2.7386127875258306,0.6549291474156
11,8,4,10,2,1,2,263,2073,-0.8000000000000002,5.0,2.0,0.0,0.8000000000000002,2.6457513110645907,0.8218544151266947
11,8,5,10,2,1,2,254,2074,-1.0,5.0,1.6666666666666667,0.0,1.0,2.581988897471611,0.9450735287639842
11,8,6,10,2,0,9,661,2075,-1.1428571428571428,5.0,1.4285714285714286,0.0,1.1428571428571428,2.53546276418555,1.0408393681653962
11,8,7,10,2,0,10,360,2076,1.8571428571428572,3.333333333333334,1.4285714285714286,3.0,1.1428571428571428,2.182178902359924,0.6305132490161602
11,8,8,10,2,0,11,347,2077,3.607142857142857,2.5000000000000004,1.4285714285714286,4.75,1.1428571428571428,1.9820624179302297,0.3859102207497962
11,8,9,10,2,0,10,1820,2078,4.857142857142858,2.0,1.4285714285714286,6.0,1.1428571428571428,1.851640199545103,0.21898495303870158
11,8,10,10,2,0,10,415,2079,5.523809523809524,1.6666666666666667,1.4285714285714286,6.666666666666667,1.1428571428571428,1.7593288763724921,0.09576583940141203
11,9,1,14,4,0,13,392,2080,0.0,5.0,5.0,0.0,0.0,3.1622776601683795,0.0
11,9,2,14,4,0,13,384,2081,4.333333333333333,3.333333333333334,5.0,4.333333333333333,0.0,2.886751345948129,-0.410326119149236
11,9,3,14,4,0,14,353,2082,6.5,2.5000000000000004,5.0,6.5,0.0,2.7386127875258306,-0.6549291474156
11,9,4,14,4,0,13,358,2083,8.0,2.0,5.0,8.0,0.0,2.6457513110645907,-0.8218544151266947
11,9,5,14,4,0,14,336,2084,8.833333333333334,1.6666666666666667,5.0,8.833333333333334,0.0,2.581988897471611,-0.9450735287639842
11,9,6,14,4,0,15,345,2085,9.571428571428573,1.4285714285714286,5.0,9.571428571428573,0.0,2.53546276418555,-1.0408393681653962
11,9,7,14,4,0,13,342,2086,10.250000000000002,1.25,5.0,10.250000000000002,0.0,2.5,-1.118033988749895
11,9,8,14,4,0,14,335,2087,10.555555555555557,1.1111111111111112,5.0,10.555555555555557,0.0,2.4720661623652207,-1.18197542411033
11,9,9,14,4,0,13,393,2088,10.900000000000002,1.0,5.0,10.900000000000002,0.0,2.449489742783178,-1.2360679774997898
11,9,10,14,4,0,14,319,2089,11.090909090909093,0.9090909090909091,5.0,11.090909090909093,0.0,2.4308621740219887,-1.2826053882541975
11,10,1,-1,-6,0,-1,385,2090,0.0,5.0,5.0,0.0,0.0,3.1622776601683795,0.0
11,10,2,-1,-6,1,-7,319,2091,-0.3333333333333333,3.333333333333334,5.0,-0.3333333333333333,0.0,2.886751345948129,-0.410326119149236
11,10,3,-1,-6,0,-1,368,2092,1.9999999999999998,3.333333333333334,3.333333333333334,-0.3333333333333333,-2.333333333333333,2.5819888974716116,0.0
11,10,4,-1,-6,0,-2,343,2093,1.833333333333333,2.5000000000000004,3.333333333333334,-0.5,-2.333333333333333,2.41522945769824,-0.24460302826636404
11,10,5,-1,-6,0,1,327,2094,1.533333333333333,2.0,3.333333333333334,-0.8,-2.333333333333333,2.3094010767585034,-0.41152829597745866
11,10,6,-1,-6,0,1,352,2095,1.833333333333333,1.6666666666666667,3.333333333333334,-0.5,-2.333333333333333,2.23606797749979,-0.5347474096147482
11,10,7,-1,-6,0,1,304,2096,2.0476190476190474,1.4285714285714286,3.333333333333334,-0.2857142857142857,-2.333333333333333,2.182178902359924,-0.6305132490161602
11,10,8,-1,-6,1,-4,319,2097,2.208333333333333,1.25,3.333333333333334,-0.125,-2.333333333333333,2.1408720964441885,-0.7077078696006589
11,10,9,-1,-6,0,0,344,2098,2.625,1.25,2.5000000000000004,-0.125,-2.75,1.9364916731037085,-0.46310484133429486
11,10,10,-1,-6,0,1,328,2099,2.638888888888889,1.1111111111111112,2.5000000000000004,-0.1111111111111111,-2.75,1.90029237516523,-0.5270462766947299
11,11,1,-1,-17,1,-18,560,2100,0.0,5.0,5.0,0.0,0.0,3.1622776601683795,0.0
11,11,2,-1,-17,0,1,333,2101,6.0,5.0,3.333333333333334,0.0,-6.0,2.886751345948129,0.410326119149236
11,11,3,-1,-17,0,-1,327,2102,6.333333333333333,3.333333333333334,3.333333333333334,0.3333333333333333,-6.0,2.5819888974716116,0.0
11,11,4,-1,-17,1,-16,311,2103,6.0,2.5000000000000004,3.333333333333334,-5.551115123125783e-17,-6.0,2.41522945769824,-0.24460302826636404
11,11,5,-1,-17,0,0,343,2104,8.5,2.5000000000000004,2.5000000000000004,-5.551115123125783e-17,-8.5,2.23606797749979,0.0
11,11,6,-1,-17,0,-2,270,2105,8.5,2.0,2.5000000000000004,-4.440892098500626e-17,-8.5,2.1213203435596424,-0.16692526771109462
11,11,7,-1,-17,0,0,271,2106,8.166666666666666,1.6666666666666667,2.5000000000000004,-0.33333333333333337,-8.5,2.041241452319315,-0.29014438134838416
11,11,8,-1,-17,0,-1,319,2107,8.214285714285714,1.4285714285714286,2.5000000000000004,-0.28571428571428575,-8.5,1.9820624179302297,-0.3859102207497962
11,11,9,-1,-17,0,0,278,2108,8.125,1.25,2.5000000000000004,-0.375,-8.5,1.9364916731037085,-0.46310484133429486
11,11,10,-1,-17,0,0,429,2109,8.166666666666666,1.1111111111111112,2.5000000000000004,-0.3333333333333333,-8.5,1.90029237516523,-0.5270462766947299
11,12,1,19,6,0,19,415,2110,0.0,5.0,5.0,0.0,0.0,3.1622776601683795,0.0
11,12,2,19,6,0,19,393,2111,6.333333333333333,3.333333333333334,5.0,6.333333333333333,0.0,2.886751345948129,-0.410326119149236
11,12,3,19,6,0,18,365,2112,9.5,2.5000000000000004,5.0,9.5,0.0,2.7386127875258306,-0.6549291474156
11,12,4,19,6,0,18,334,2113,11.200000000000001,2.0,5.0,11.200000000000001,0.0,2.6457513110645907,-0.8218544151266947
11,12,5,19,6,0,19,1159,2114,12.333333333333334,1.6666666666666667,5.0,12.333333333333334,0.0,2.581988897471611,-0.9450735287639842
11,12,6,19,6,0,19,465,2115,13.285714285714286,1.4285714285714286,5.0,13.285714285714286,0.0,2.53546276418555,-1.0408393681653962
11,12,7,19,6,0,19,597,2116,14.0,1.25,5.0,14.0,0.0,2.5,-1.118033988749895
11,12,8,19,6,0,21,766,2117,14.555555555555555,1.1111111111111112,5.0,14.555555555555555,0.0,2.4720661623652207,-1.18197542411033
11,12,9,19,6,0,18,431,2118,15.2,1.0,5.0,15.2,0.0,2.449489742783178,-1.2360679774997898
11,12,10,19,6,0,17,326,2119,15.454545454545453,0.9090909090909091,5.0,15.454545454545453,0.0,2.4308621740219887,-1.2826053882541975
11,13,1,10,-11,0,10,384,2120,0.0,5.0,5.0,0.0,0.0,3.1622776601683795,0.0
11,13,2,10,-11,0,10,349,2121,3.333333333333333,3.333333333333334,5.0,3.333333333333333,0.0,2.886751345948129,-0.410326119149236
11,13,3,10,-11,0,10,422,2122,5.0,2.5000000000000004,5.0,5.0,0.0,2.7386127875258306,-0.6549291474156
11,13,4,10,-11,0,10,433,2123,6.0,2.0,5.0,6.0,0.0,2.6457513110645907,-0.8218544151266947
11,13,5,10,-11,0,9,7254,2124,6.666666666666667,1.6666666666666667,5.0,6.666666666666667,0.0,2.581988897471611,-0.9450735287639842
11,13,6,10,-11,0,9,351,2125,7.0,1.4285714285714286,5.0,7.0,0.0,2.53546276418555,-1.0408393681653962
11,13,7,10,-11,0,9,521,2126,7.25,1.25,5.0,7.25,0.0,2.5,-1.118033988749895
11,13,8,10,-11,0,10,1897,2127,7.444444444444445,1.1111111111111112,5.0,7.444444444444445,0.0,2.4720661623652207,-1.18197542411033
11,13,9,10,-11,0,12,381,2128,7.7,1.0,5.0,7.7,0.0,2.449489742783178,-1.2360679774997898
11,13,10,10,-11,0,9,367,2129,8.090909090909092,0.9090909090909091,5.0,8.090909090909092,0.0,2.4308621740219887,-1.2826053882541975
11,14,1,-3,-7,0,-3,423,2130,0.0,5.0,5.0,0.0,0.0,3.1622776601683795,0.0
11,14,2,-3,-7,1,-6,351,2131,-1.0,3.333333333333334,5.0,-1.0,0.0,2.886751345948129,-0.410326119149236
11,14,3,-3,-7,0,-2,353,2132,1.0,3.333333333333334,3.333333333333334,-1.0,-2.0,2.5819888974716116,0.0
11,14,4,-3,-7,0,-2,400,2133,0.75,2.5000000000000004,3.333333333333334,-1.25,-2.0,2.41522945769824,-0.24460302826636404
11,14,5,-3,-7,1,-8,377,2134,0.6000000000000001,2.0,3.333333333333334,-1.4,-2.0,2.3094010767585034,-0.41152829597745866
11,14,6,-3,-7,0,-2,369,2135,2.1000000000000005,2.0,2.5000000000000004,-1.4,-3.5000000000000004,2.1213203435596424,-0.16692526771109462
11,14,7,-3,-7,0,-2,345,2136,2.0000000000000004,1.6666666666666667,2.5000000000000004,-1.5,-3.5000000000000004,2.041241452319315,-0.29014438134838416
11,14,8,-3,-7,0,-3,342,2137,1.928571428571429,1.4285714285714286,2.5000000000000004,-1.5714285714285714,-3.5000000000000004,1.9820624179302297,-0.3859102207497962
11,14,9,-3,-7,1,-8,385,2138,1.7500000000000004,1.25,2.5000000000000004,-1.75,-3.5000000000000004,1.9364916731037085,-0.46310484133429486
11,14,10,-3,-7,0,-2,342,2139,2.6500000000000004,1.25,2.0,-1.75,-4.4,1.8027756377319946,-0.29617957362320024
11,15,1,-4,3,0,-6,385,2140,0.0,5.0,5.0,0.0,0.0,3.1622776601683795,0.0
11,15,2,-4,3,1,3,358,2141,-2.0,3.333333333333334,5.0,-2.0,0.0,2.886751345948129,-0.410326119149236
11,15,3,-4,3,1,1,327,2142,-3.0,3.333333333333334,3.333333333333334,-2.0,1.0,2.5819888974716116,0.0
11,15,4,-4,3,1,4,311,2143,-3.0,3.333333333333334,2.5000000000000004,-2.0,1.0,2.41522945769824,0.24460302826636404
11,15,5,-4,3,1,1,302,2144,-3.6,3.333333333333334,2.0,-2.0,1.6,2.3094010767585034,0.41152829597745866
11,15,6,-4,3,1,4,313,2145,-3.5,3.333333333333334,1.6666666666666667,-2.0,1.5,2.23606797749979,0.5347474096147482
11,15,7,-4,3,1,4,302,2146,-3.857142857142857,3.333333333333334,1.4285714285714286,-2.0,1.8571428571428572,2.182178902359924,0.6305132490161602
11,15,8,-4,3,1,3,313,2147,-4.125,3.333333333333334,1.25,-2.0,2.125,2.1408720964441885,0.7077078696006589
11,15,9,-4,3,1,3,321,2148,-4.222222222222222,3.333333333333334,1.1111111111111112,-2.0,2.2222222222222223,2.1081851067789197,0.771649304961094
11,15,10,-4,3,1,4,278,2149,-4.300000000000001,3.333333333333334,1.0,-2.0,2.3000000000000003,2.081665999466133,0.8257418583505538
11,16,1,-1,-9,1,-9,863,2150,0.0,5.0,5.0,0.0,0.0,3.1622776601683795,0.0
11,16,2,-1,-9,0,-2,335,2151,3.0,5.0,3.333333333333334,0.0,-3.0,2.886751345948129,0.410326119149236
11,16,3,-1,-9,0,-1,337,2152,2.3333333333333335,3.333333333333334,3.333333333333334,-0.6666666666666666,-3.0,2.5819888974716116,0.0
11,16,4,-1,-9,1,-9,302,2153,2.25,2.5000000000000004,3.333333333333334,-0.75,-3.0,2.41522945769824,-0.24460302826636404
11,16,5,-1,-9,0,-2,351,2154,3.75,2.5000000000000004,2.5000000000000004,-0.75,-4.5,2.23606797749979,0.0
11,16,6,-1,-9,0,-1,326,2155,3.5,2.0,2.5000000000000004,-1.0,-4.5,2.1213203435596424,-0.16692526771109462
11,16,7,-1,-9,0,0,295,2156,3.5,1.6666666666666667,2.5000000000000004,-1.0,-4.5,2.041241452319315,-0.29014438134838416
11,16,8,-1,-9,0,-2,302,2157,3.642857142857143,1.4285714285714286,2.5000000000000004,-0.8571428571428571,-4.5,1.9820624179302297,-0.3859102207497962
11,16,9,-1,-9,0,-3,287,2158,3.5,1.25,2.5000000000000004,-1.0,-4.5,1.9364916731037085,-0.46310484133429486
11,16,10,-1,-9,0,0,303,2159,3.2777777777777777,1.1111111111111112,2.5000000000000004,-1.2222222222222223,-4.5,1.90029237516523,-0.5270462766947299
11,17,1,1,-2,0,1,361,2160,0.0,5.0,5.0,0.0,0.0,3.1622776601683795,0.0
11,17,2,1,-2,1,-3,329,2161,0.3333333333333333,3.333333333333334,5.0,0.3333333333333333,0.0,2.886751345948129,-0.410326119149236
11,17,3,1,-2,0,1,296,2162,1.3333333333333333,3.333333333333334,3.333333333333334,0.3333333333333333,-1.0,2.5819888974716116,0.0
11,17,4,1,-2,1,-3,343,2163,1.5,2.5000000000000004,3.333333333333334,0.5,-1.0,2.41522945769824,-0.24460302826636404
11,17,5,1,-2,0,0,337,2164,2.0,2.5000000000000004,2.5000000000000004,0.5,-1.5,2.23606797749979,0.0
11,17,6,1,-2,0,0,313,2165,1.9,2.0,2.5000000000000004,0.39999999999999997,-1.5,2.1213203435596424,-0.16692526771109462
11,17,7,1,-2,1,0,334,2166,1.8333333333333333,1.6666666666666667,2.5000000000000004,0.3333333333333333,-1.5,2.041241452319315,-0.29014438134838416
11,17,8,1,-2,1,-1,321,2167,1.5333333333333332,1.6666666666666667,2.0,0.3333333333333333,-1.2,1.9148542155126762,-0.12321911363728955
11,17,9,1,-2,0,0,313,2168,1.4999999999999998,1.6666666666666667,1.6666666666666667,0.3333333333333333,-1.1666666666666665,1.8257418583505538,0.0
11,17,10,1,-2,0,0,303,2169,1.452380952380952,1.4285714285714286,1.6666666666666667,0.2857142857142857,-1.1666666666666665,1.7593288763724921,-0.09576583940141203
11,18,1,13,9,1,10,544,2170,0.0,5.0,5.0,0.0,0.0,3.1622776601683795,0.0
11,18,2,13,9,0,14,407,2171,-3.333333333333333,5.0,3.333333333333334,0.0,3.333333333333333,2.886751345948129,0.410326119149236
11,18,3,13,9,1,9,498,2172,1.333333333333333,3.333333333333334,3.333333333333334,4.666666666666666,3.333333333333333,2.5819888974716116,0.0
11,18,4,13,9,0,12,377,2173,-0.08333333333333393,3.333333333333334,2.5000000000000004,4.666666666666666,4.75,2.41522945769824,0.24460302826636404
11,18,5,13,9,0,15,390,2174,1.75,2.5000000000000004,2.5000000000000004,6.5,4.75,2.23606797749979,0.0
11,18,6,13,9,0,13,398,2175,3.450000000000001,2.0,2.5000000000000004,8.200000000000001,4.75,2.1213203435596424,-0.16692526771109462
11,18,7,13,9,1,10,392,2176,4.25,1.6666666666666667,2.5000000000000004,9.0,4.75,2.041241452319315,-0.29014438134838416
11,18,8,13,9,0,13,358,2177,3.1999999999999993,1.6666666666666667,2.0,9.0,5.800000000000001,1.9148542155126762,-0.12321911363728955
11,18,9,13,9,0,12,373,2178,3.7714285714285705,1.4285714285714286,2.0,9.571428571428571,5.800000000000001,1.851640199545103,-0.21898495303870158
11,18,10,13,9,0,13,406,2179,4.074999999999999,1.25,2.0,9.875,5.800000000000001,1.8027756377319946,-0.29617957362320024
11,19,1,1,-1,1,-1,496,2180,0.0,5.0,5.0,0.0,0.0,3.1622776601683795,0.0
11,19,2,1,-1,0,1,375,2181,0.3333333333333333,5.0,3.333333333333334,0.0,-0.3333333333333333,2.886751345948129,0.410326119149236
11,19,3,1,-1,1,-1,367,2182,0.6666666666666666,3.333333333333334,3.333333333333334,0.3333333333333333,-0.3333333333333333,2.5819888974716116,0.0
11,19,4,1,-1,0,1,343,2183,0.8333333333333333,3.333333333333334,2.5000000000000004,0.3333333333333333,-0.5,2.41522945769824,0.24460302826636404
11,19,5,1,-1,0,0,334,2184,1.0,2.5000000000000004,2.5000000000000004,0.5,-0.5,2.23606797749979,0.0
11,19,6,1,-1,0,-1,349,2185,0.8999999999999999,2.0,2.5000000000000004,0.39999999999999997,-0.5,2.1213203435596424,-0.16692526771109462
11,19,7,1,-1,1,-1,390,2186,0.6666666666666666,1.6666666666666667,2.5000000000000004,0.16666666666666666,-0.5,2.041241452319315,-0.29014438134838416
11,19,8,1,-1,1,-1,371,2187,0.7666666666666666,1.6666666666666667,2.0,0.16666666666666666,-0.6,1.9148542155126762,-0.12321911363728955
11,19,9,1,-1,0,3,310,2188,0.8333333333333333,1.6666666666666667,1.6666666666666667,0.16666666666666666,-0.6666666666666666,1.8257418583505538,0.0
11,19,10,1,-1,0,1,368,2189,1.2380952380952381,1.4285714285714286,1.6666666666666667,0.5714285714285715,-0.6666666666666666,1.7593288763724921,-0.09576583940141203
11,20,1,-12,-7,0,-11,560,2190,0.0,5.0,5.0,0.0,0.0,3.1622776601683795,0.0
11,20,2,-12,-7,1,-6,389,2191,-3.6666666666666665,3.333333333333334,5.0,-3.6666666666666665,0.0,2.886751345948129,-0.410326119149236
11,20,3,-12,-7,1,-7,320,2192,-1.6666666666666665,3.333333333333334,3.333333333333334,-3.6666666666666665,-2.0,2.5819888974716116,0.0
11,20,4,-12,-7,0,-12,1542,2193,-0.4166666666666665,3.333333333333334,2.5000000000000004,-3.6666666666666665,-3.25,2.41522945769824,0.24460302826636404
11,20,5,-12,-7,1,-8,326,2194,-2.5,2.5000000000000004,2.5000000000000004,-5.75,-3.25,2.23606797749979,0.0
11,20,6,-12,-7,1,-6,303,2195,-1.5499999999999998,2.5000000000000004,2.0,-5.75,-4.2,2.1213203435596424,0.16692526771109462
11,20,7,-12,-7,1,-8,390,2196,-1.25,2.5000000000000004,1.6666666666666667,-5.75,-4.5,2.041241452319315,0.29014438134838416
11,20,8,-12,-7,1,-6,350,2197,-0.75,2.5000000000000004,1.4285714285714286,-5.75,-5.0,1.9820624179302297,0.3859102207497962
11,20,9,-12,-7,1,-7,374,2198,-0.625,2.5000000000000004,1.25,-5.75,-5.125,1.9364916731037085,0.46310484133429486
11,20,10,-12,-7,0,-11,319,2199,-0.41666666666666696,2.5000000000000004,1.1111111111111112,-5.75,-5.333333333333333,1.90029237516523,0.5270462766947299
12,1,1,-9,-5,0,-9,2193,2200,0.0,5.0,5.0,0.0,0.0,3.1622776601683795,0.0
12,1,2,-9,-5,1,-4,705,2201,-3.0,3.333333333333334,5.0,-3.0,0.0,2.886751345948129,-0.410326119149236
12,1,3,-9,-5,1,-5,676,2202,-1.6666666666666667,3.333333333333334,3.333333333333334,-3.0,-1.3333333333333333,2.5819888974716116,0.0
12,1,4,-9,-5,0,-11,472,2203,-0.75,3.333333333333334,2.5000000000000004,-3.0,-2.25,2.41522945769824,0.24460302826636404
12,1,5,-9,-5,1,-5,488,2204,-2.75,2.5000000000000004,2.5000000000000004,-5.0,-2.25,2.23606797749979,0.0
12,1,6,-9,-5,1,-7,414,2205,-2.1999999999999997,2.5000000000000004,2.0,-5.0,-2.8000000000000003,2.1213203435596424,0.16692526771109462
12,1,7,-9,-5,1,-6,433,2206,-1.5,2.5000000000000004,1.6666666666666667,-5.0,-3.5,2.041241452319315,0.29014438134838416
12,1,8,-9,-5,1,-4,513,2207,-1.1428571428571428,2.5000000000000004,1.4285714285714286,-5.0,-3.857142857142857,1.9820624179302297,0.3859102207497962
12,1,9,-9,-5,1,-7,456,2208,-1.125,2.5000000000000004,1.25,-5.0,-3.875,1.9364916731037085,0.46310484133429486
12,1,10,-9,-5,1,-6,464,2209,-0.7777777777777777,2.5000000000000004,1.1111111111111112,-5.0,-4.222222222222222,1.90029237516523,0.5270462766947299
12,2,1,12,0,0,11,752,2210,0.0,5.0,5.0,0.0,0.0,3.1622776601683795,0.0
12,2,2,12,0,1,0,412,2211,3.6666666666666665,3.333333333333334,5.0,3.6666666666666665,0.0,2.886751345948129,-0.410326119149236
12,2,3,12,0,0,14,384,2212,3.6666666666666665,3.333333333333334,3.333333333333334,3.6666666666666665,0.0,2.5819888974716116,0.0
12,2,4,12,0,0,12,416,2213,6.25,2.5000000000000004,3.333333333333334,6.25,0.0,2.41522945769824,-0.24460302826636404
12,2,5,12,0,0,12,409,2214,7.4,2.0,3.333333333333334,7.4,0.0,2.3094010767585034,-0.41152829597745866
12,2,6,12,0,0,12,368,2215,8.166666666666668,1.6666666666666667,3.333333333333334,8.166666666666668,0.0,2.23606797749979,-0.5347474096147482
12,2,7,12,0,0,12,324,2216,8.714285714285715,1.4285714285714286,3.333333333333334,8.714285714285715,0.0,2.182178902359924,-0.6305132490161602
12,2,8,12,0,0,12,348,2217,9.125,1.25,3.333333333333334,9.125,0.0,2.1408720964441885,-0.7077078696006589
12,2,9,12,0,0,13,384,2218,9.444444444444445,1.1111111111111112,3.333333333333334,9.444444444444445,0.0,2.1081851067789197,-0.771649304961094
12,2,10,12,0,0,12,445,2219,9.8,1.0,3.333333333333334,9.8,0.0,2.081665999466133,-0.8257418583505538
12,3,1,1,-10,0,-1,1224,2220,0.0,5.0,5.0,0.0,0.0,3.1622776601683795,0.0
12,3,2,1,-10,1,-11,364,2221,-0.3333333333333333,3.333333333333334,5.0,-0.3333333333333333,0.0,2.886751345948129,-0.410326119149236
12,3,3,1,-10,0,2,400,2222,3.333333333333333,3.333333333333334,3.333333333333334,-0.3333333333333333,-3.6666666666666665,2.5819888974716116,0.0
12,3,4,1,-10,0,2,416,2223,3.9166666666666665,2.5000000000000004,3.333333333333334,0.25000000000000017,-3.6666666666666665,2.41522945769824,-0.24460302826636404
12,3,5,1,-10,0,1,340,2224,4.266666666666667,2.0,3.333333333333334,0.6000000000000002,-3.6666666666666665,2.3094010767585034,-0.41152829597745866
12,3,6,1,-10,0,4,336,2225,4.333333333333333,1.6666666666666667,3.333333333333334,0.6666666666666669,-3.6666666666666665,2.23606797749979,-0.5347474096147482
12,3,7,1,-10,0,1,341,2226,4.809523809523809,1.4285714285714286,3.333333333333334,1.142857142857143,-3.6666666666666665,2.182178902359924,-0.6305132490161602
12,3,8,1,-10,0,0,340,2227,4.791666666666667,1.25,3.333333333333334,1.1250000000000002,-3.6666666666666665,2.1408720964441885,-0.7077078696006589
12,3,9,1,-10,0,1,300,2228,4.666666666666667,1.1111111111111112,3.333333333333334,1.0000000000000002,-3.6666666666666665,2.1081851067789197,-0.771649304961094
12,3,10,1,-10,0,0,357,2229,4.666666666666667,1.0,3.333333333333334,1.0000000000000002,-3.6666666666666665,2.081665999466133,-0.8257418583505538
12,4,1,3,4,0,2,749,2230,0.0,5.0,5.0,0.0,0.0,3.1622776601683795,0.0
12,4,2,3,4,1,4,276,2231,0.6666666666666666,3.333333333333334,5.0,0.6666666666666666,0.0,2.886751345948129,-0.410326119149236
12,4,3,3,4,1,3,352,2232,-0.6666666666666666,3.333333333333334,3.333333333333334,0.6666666666666666,1.3333333333333333,2.5819888974716116,0.0
12,4,4,3,4,1,2,384,2233,-1.0833333333333335,3.333333333333334,2.5000000000000004,0.6666666666666666,1.75,2.41522945769824,0.24460302826636404
12,4,5,3,4,0,3,402,2234,-1.1333333333333333,3.333333333333334,2.0,0.6666666666666666,1.8,2.3094010767585034,0.41152829597745866
12,4,6,3,4,0,4,301,2235,-0.55,2.5000000000000004,2.0,1.25,1.8,2.1213203435596424,0.16692526771109462
12,4,7,3,4,0,2,336,2236,2.220446049250313e-16,2.0,2.0,1.8000000000000003,1.8,2.0,0.0
12,4,8,3,4,1,3,469,2237,0.03333333333333344,1.6666666666666667,2.0,1.8333333333333335,1.8,1.9148542155126762,-0.12321911363728955
12,4,9,3,4,1,4,457,2238,-0.16666666666666652,1.6666666666666667,1.6666666666666667,1.8333333333333335,2.0,1.8257418583505538,0.0
12,4,10,3,4,1,4,524,2239,-0.4523809523809521,1.6666666666666667,1.4285714285714286,1.8333333333333335,2.2857142857142856,1.7593288763724921,0.09576583940141203
12,5,1,2,4,0,1,957,2240,0.0,5.0,5.0,0.0,0.0,3.1622776601683795,0.0
12,5,2,2,4,1,2,312,2241,0.3333333333333333,3.333333333333334,5.0,0.3333333333333333,0.0,2.886751345948129,-0.410326119149236
12,5,3,2,4,1,4,316,2242,-0.3333333333333333,3.333333333333334,3.333333333333334,0.3333333333333333,0.6666666666666666,2.5819888974716116,0.0
12,5,4,2,4,0,2,356,2243,-1.166666666666667,3.333333333333334,2.5000000000000004,0.3333333333333333,1.5000000000000002,2.41522945769824,0.24460302826636404
12,5,5,2,4,1,6,328,2244,-0.7500000000000001,2.5000000000000004,2.5000000000000004,0.7500000000000001,1.5000000000000002,2.23606797749979,0.0
12,5,6,2,4,1,5,324,2245,-1.6500000000000004,2.5000000000000004,2.0,0.7500000000000001,2.4000000000000004,2.1213203435596424,0.16692526771109462
12,5,7,2,4,1,5,308,2246,-2.0833333333333335,2.5000000000000004,1.6666666666666667,0.7500000000000001,2.8333333333333335,2.041241452319315,0.29014438134838416
12,5,8,2,4,1,2,328,2247,-2.3928571428571432,2.5000000000000004,1.4285714285714286,0.7500000000000001,3.1428571428571432,1.9820624179302297,0.3859102207497962
12,5,9,2,4,1,4,368,2248,-2.2500000000000004,2.5000000000000004,1.25,0.7500000000000001,3.0000000000000004,1.9364916731037085,0.46310484133429486
12,5,10,2,4,1,3,352,2249,-2.3611111111111116,2.5000000000000004,1.1111111111111112,0.7500000000000001,3.1111111111111116,1.90029237516523,0.5270462766947299
12,6,1,8,0,0,9,741,2250,0.0,5.0,5.0,0.0,0.0,3.1622776601683795,0.0
12,6,2,8,0,1,0,312,2251,3.0,3.333333333333334,5.0,3.0,0.0,2.886751345948129,-0.410326119149236
12,6,3,8,0,0,9,404,2252,3.0,3.333333333333334,3.333333333333334,3.0,0.0,2.5819888974716116,0.0
12,6,4,8,0,0,9,341,2253,4.5,2.5000000000000004,3.333333333333334,4.5,0.0,2.41522945769824,-0.24460302826636404
12,6,5,8,0,0,9,312,2254,5.4,2.0,3.333333333333334,5.4,0.0,2.3094010767585034,-0.41152829597745866
12,6,6,8,0,0,9,337,2255,6.0,1.6666666666666667,3.333333333333334,6.0,0.0,2.23606797749979,-0.5347474096147482
12,6,7,8,0,0,8,296,2256,6.428571428571429,1.4285714285714286,3.333333333333334,6.428571428571429,0.0,2.182178902359924,-0.6305132490161602
12,6,8,8,0,0,7,348,2257,6.625,1.25,3.333333333333334,6.625,0.0,2.1408720964441885,-0.7077078696006589
12,6,9,8,0,0,7,348,2258,6.666666666666667,1.1111111111111112,3.333333333333334,6.666666666666667,0.0,2.1081851067789197,-0.771649304961094
12,6,10,8,0,0,8,312,2259,6.7,1.0,3.333333333333334,6.7,0.0,2.081665999466133,-0.8257418583505538
12,7,1,5,-7,0,5,640,2260,0.0,5.0,5.0,0.0,0.0,3.1622776601683795,0.0
12,7,2,5,-7,1,-7,352,2261,1.6666666666666665,3.333333333333334,5.0,1.6666666666666665,0.0,2.886751345948129,-0.410326119149236
