Participant,Block,Trial,State,Action,Reward,V_t,posterior_std_0,posterior_std_1,poster_mean_0,poster_mean_1,TU,RU,P_a0_thompson
24,19,7,4997,1,14.107767390517779,-10.142434071294392,5.0,1.1111111111111112,0.0,10.142434071294392,2.4720661623652207,1.18197542411033,2.0407539530300204e-05
24,19,8,4998,1,13.712513356005049,-10.53896740321673,5.0,1.0,0.0,10.53896740321673,2.449489742783178,1.2360679774997898,8.443495492887833e-06
24,19,9,4999,1,9.19538526553958,-10.827471580742941,5.0,0.9090909090909091,0.0,10.827471580742941,2.4308621740219887,1.2826053882541975,4.2109320841062015e-06
25,0,0,5000,0,14.76007332258813,0.0,5.0,5.0,0.0,0.0,3.1622776601683795,0.0,0.5
25,0,1,5001,0,14.443023912340415,4.92002444086271,3.333333333333334,5.0,4.92002444086271,0.0,2.886751345948129,-0.410326119149236,0.9558418101041529
25,0,2,5002,0,10.226739649974004,7.300774308732136,2.5000000000000004,5.0,7.300774308732136,0.0,2.7386127875258306,-0.6549291474156,0.996160483595198
25,0,3,5003,0,17.164059636054915,7.88596737698051,2.0,5.0,7.88596737698051,0.0,2.6457513110645907,-0.8218544151266947,0.9985616513475271
25,0,4,5004,0,11.866360699178193,9.432316086826244,1.6666666666666667,5.0,9.432316086826244,0.0,2.581988897471611,-0.9450735287639842,0.9998704636169939
25,0,5,5005,0,12.22235156177793,9.780036745733666,1.4285714285714286,5.0,9.780036745733666,0.0,2.53546276418555,-1.0408393681653962,0.9999426764418624
25,0,6,5006,0,13.892596234097134,10.085326097739198,1.25,5.0,10.085326097739198,0.0,2.5,-1.118033988749895,0.9999725975652971
25,0,7,5007,0,11.185427551166523,10.50835611289008,1.1111111111111112,5.0,10.50835611289008,0.0,2.4720661623652207,-1.18197542411033,0.9999893514553908
25,0,8,5008,0,13.499775448272901,10.576063256717724,1.0,5.0,10.576063256717724,0.0,2.449489742783178,-1.2360679774997898,0.9999921153862806
25,0,9,5009,0,11.755130753601252,10.84185527413183,0.9090909090909091,5.0,10.84185527413183,0.0,2.4308621740219887,-1.2826053882541975,0.9999959036686831
25,1,0,5010,1,20.132418061670375,0.0,5.0,5.0,0.0,0.0,3.1622776601683795,0.0,0.5
25,1,1,5011,1,20.065313012445632,-6.710806020556792,5.0,3.333333333333334,0.0,6.710806020556792,2.886751345948129,0.410326119149236,0.010044233802590024
25,1,2,5012,1,23.888210714769833,-10.049432768529002,5.0,2.5000000000000004,0.0,10.049432768529002,2.7386127875258306,0.6549291474156,0.00012149650404358247
25,1,3,5013,1,14.008890442067715,-12.81718835777717,5.0,2.0,0.0,12.81718835777717,2.6457513110645907,0.8218544151266947,6.348405015722762e-07
25,1,4,5014,1,22.77887106651858,-13.015805371825593,5.0,1.6666666666666667,0.0,13.015805371825593,2.581988897471611,0.9450735287639842,2.315530429431049e-07
25,1,5,5015,1,18.410458428791472,-14.41052904249602,5.0,1.4285714285714286,0.0,14.41052904249602,2.53546276418555,1.0408393681653962,6.59484007030582e-09
25,1,6,5016,1,19.797905627828257,-14.91052021578295,5.0,1.25,0.0,14.91052021578295,2.5,1.118033988749895,1.2291165415423871e-09
25,1,7,5017,1,17.918045974007757,-15.45356303934354,5.0,1.1111111111111112,0.0,15.45356303934354,2.4720661623652207,1.18197542411033,2.0355889256384588e-10
25,1,8,5018,1,18.36511570931468,-15.700011332809963,5.0,1.0,0.0,15.700011332809963,2.449489742783178,1.2360679774997898,7.299748985110465e-11
25,1,9,5019,1,19.83101681782,-15.942293548855845,5.0,0.9090909090909091,0.0,15.942293548855845,2.4308621740219887,1.2826053882541975,2.7214558287149255e-11
25,2,0,5020,0,-12.56816960147777,0.0,5.0,5.0,0.0,0.0,3.1622776601683795,0.0,0.5
25,2,1,5021,1,5.6194936181312665,-4.189389867159257,3.333333333333334,5.0,-4.189389867159257,0.0,2.886751345948129,-0.410326119149236,0.07335551614243448
25,2,2,5022,1,-4.306788234667482,-6.0625544065363455,3.333333333333334,3.333333333333334,-4.189389867159257,1.8731645393770888,2.5819888974716116,0.0,0.009436824226872982
25,2,3,5023,1,1.2088328263313228,-4.517566213025202,3.333333333333334,2.5000000000000004,-4.189389867159257,0.3281763458659457,2.41522945769824,0.24460302826636404,0.03071066921624258
25,2,4,5024,1,-2.8762822890279307,-4.6936975091182775,3.333333333333334,2.0,-4.189389867159257,0.5043076419590211,2.3094010767585034,0.41152829597745866,0.021055039412898054
25,2,5,5025,1,-5.6268170346367645,-4.1302658539537855,3.333333333333334,1.6666666666666667,-4.189389867159257,-0.05912401320547089,2.23606797749979,0.5347474096147482,0.03236552417575075
25,2,6,5026,1,-3.376119234347439,-3.334881136606458,3.333333333333334,1.4285714285714286,-4.189389867159257,-0.8545087305527986,2.182178902359924,0.6305132490161602,0.06322715992772066
25,2,7,5027,1,1.4382197133990542,-3.019679823632128,3.333333333333334,1.25,-4.189389867159257,-1.1697100435271286,2.1408720964441885,0.7077078696006589,0.079197444990256
25,2,8,5028,1,-2.933766237156178,-3.309449796623926,3.333333333333334,1.1111111111111112,-4.189389867159257,-0.8799400705353306,2.1081851067789197,0.771649304961094,0.05822967488846294
25,2,9,5029,1,-2.0565019349502927,-3.104067179961841,3.333333333333334,1.0,-4.189389867159257,-1.0853226871974155,2.081665999466133,0.8257418583505538,0.06796163092700125
25,3,0,5030,0,7.894657432870121,0.0,5.0,5.0,0.0,0.0,3.1622776601683795,0.0,0.5
25,3,1,5031,0,6.035827402762377,2.6315524776233734,3.333333333333334,5.0,2.6315524776233734,0.0,2.886751345948129,-0.410326119149236,0.8190094221868676
25,3,2,5032,0,8.972989232389454,3.4826212089081245,2.5000000000000004,5.0,3.4826212089081245,0.0,2.7386127875258306,-0.6549291474156,0.8982554185751354
25,3,3,5033,0,5.08819114399452,4.58069481360439,2.0,5.0,4.58069481360439,0.0,2.6457513110645907,-0.8218544151266947,0.9583044206203307
25,3,4,5034,0,9.424739233233627,4.665277535336079,1.6666666666666667,5.0,4.665277535336079,0.0,2.581988897471611,-0.9450735287639842,0.964607493933378
25,3,5,5035,0,8.34880238667094,5.345200635035729,1.4285714285714286,5.0,5.345200635035729,0.0,2.53546276418555,-1.0408393681653962,0.9824920967931148
25,3,6,5036,0,6.961319511992873,5.72065085399013,1.25,5.0,5.72065085399013,0.0,2.5,-1.118033988749895,0.9889388177203275
25,3,7,5037,0,11.669822119957173,5.858502927101546,1.1111111111111112,5.0,5.858502927101546,0.0,2.4720661623652207,-1.18197542411033,0.9911030972549202
25,3,8,5038,0,8.94506931598218,6.439634846387109,1.0,5.0,6.439634846387109,0.0,2.449489742783178,-1.2360679774997898,0.9957178031614906
25,3,9,5039,0,8.953139360001108,6.667401616350297,0.9090909090909091,5.0,6.667401616350297,0.0,2.4308621740219887,-1.2826053882541975,0.9969542365230063
25,4,0,5040,1,24.2647671774802,0.0,5.0,5.0,0.0,0.0,3.1622776601683795,0.0,0.5
25,4,1,5041,1,20.13598146535721,-8.088255725826732,5.0,3.333333333333334,0.0,8.088255725826732,2.886751345948129,0.410326119149236,0.0025404933345536387
25,4,2,5042,1,28.82073901706578,-11.100187160709353,5.0,2.5000000000000004,0.0,11.100187160709353,2.7386127875258306,0.6549291474156,2.5259238426363088e-05
25,4,3,5043,1,16.74100714046415,-14.644297531980639,5.0,2.0,0.0,14.644297531980639,2.6457513110645907,0.8218544151266947,1.555926933231662e-08
25,4,4,5044,1,28.105427533942535,-14.993749133394557,5.0,1.6666666666666667,0.0,14.993749133394557,2.581988897471611,0.9450735287639842,3.179080432993961e-09
25,4,5,5045,1,22.80201992581689,-16.866846047758553,5.0,1.4285714285714286,0.0,16.866846047758553,2.53546276418555,1.0408393681653962,1.442015495558549e-11
25,4,6,5046,1,27.36258979447394,-17.608742782515847,5.0,1.25,0.0,17.608742782515847,2.5,1.118033988749895,9.373694363590867e-13
25,4,7,5047,1,25.09475230894266,-18.692503561622303,5.0,1.1111111111111112,0.0,18.692503561622303,2.4720661623652207,1.18197542411033,1.9923903189432242e-14
25,4,8,5048,1,21.061500080050774,-19.332728436354337,5.0,1.0,0.0,19.332728436354337,2.449489742783178,1.2360679774997898,1.4803286789119476e-15
25,4,9,5049,1,22.05265166957101,-19.489889494872195,5.0,0.9090909090909091,0.0,19.489889494872195,2.4308621740219887,1.2826053882541975,5.38779425752514e-16
25,5,0,5050,0,0.09529655242544116,0.0,5.0,5.0,0.0,0.0,3.1622776601683795,0.0,0.5
25,5,1,5051,0,-2.344141367582548,0.031765517475147054,3.333333333333334,5.0,0.031765517475147054,0.0,2.886751345948129,-0.410326119149236,0.5043898315858338
25,5,2,5052,0,1.3013363310891608,-0.5622112037892768,2.5000000000000004,5.0,-0.5622112037892768,0.0,2.7386127875258306,-0.6549291474156,0.41867258076339864
25,5,3,5053,1,-23.733855808822817,-0.1895016968135892,2.0,5.0,-0.1895016968135892,0.0,2.6457513110645907,-0.8218544151266947,0.4714502082451617
25,5,4,5054,0,-2.9099488017299224,7.721783572794016,2.0,3.333333333333334,-0.1895016968135892,-7.911285269607605,2.3094010767585034,-0.41152829597745866,0.9995865508420094
25,5,5,5055,0,0.5577701302231365,7.268375721974627,1.6666666666666667,3.333333333333334,-0.642909547632978,-7.911285269607605,2.23606797749979,-0.5347474096147482,0.9994240219603748
25,5,6,5056,0,-1.783799017712608,7.439901390239786,1.4285714285714286,3.333333333333334,-0.4713838793678188,-7.911285269607605,2.182178902359924,-0.6305132490161602,0.9996744597024582
25,5,7,5057,0,5.444294051632178,7.2758494979466874,1.25,3.333333333333334,-0.6354357716609174,-7.911285269607605,2.1408720964441885,-0.7077078696006589,0.9996612730316861
25,5,8,5058,0,-2.3346459355629663,7.951375033868143,1.1111111111111112,3.333333333333334,0.040089764260537675,-7.911285269607605,2.1081851067789197,-0.771649304961094,0.999918920151012
25,5,9,5059,0,4.411073566137425,7.713901463885792,1.0,3.333333333333334,-0.19738380572181272,-7.911285269607605,2.081665999466133,-0.8257418583505538,0.9998945705248092
25,6,0,5060,1,-0.5913080968229912,0.0,5.0,5.0,0.0,0.0,3.1622776601683795,0.0,0.5
25,6,1,5061,0,6.793948537053157,0.19710269894099708,5.0,3.333333333333334,0.0,-0.19710269894099708,2.886751345948129,0.410326119149236,0.5272179820048255
25,6,2,5062,0,8.693131791297176,2.4617522112920494,3.333333333333334,3.333333333333334,2.264649512351052,-0.19710269894099708,2.5819888974716116,0.0,0.8298145174261509
25,6,3,5063,0,9.175210734386255,4.06887278102858,2.5000000000000004,3.333333333333334,3.8717700820875836,-0.19710269894099708,2.41522945769824,-0.24460302826636404,0.9539741977055778
25,6,4,5064,0,9.445068971802923,5.129560911488315,2.0,3.333333333333334,4.932458212547318,-0.19710269894099708,2.3094010767585034,-0.41152829597745866,0.986830107093513
25,6,5,5065,0,6.706912797077706,5.8816627046975825,1.6666666666666667,3.333333333333334,5.684560005756586,-0.19710269894099708,2.23606797749979,-0.5347474096147482,0.9957352694203618
25,6,6,5066,0,6.953110810134293,6.027713103457742,1.4285714285714286,3.333333333333334,5.8306104045167455,-0.19710269894099708,2.182178902359924,-0.6305132490161602,0.9971297321701122
25,6,7,5067,0,5.723244913709199,6.168025654159935,1.25,3.333333333333334,5.9709229552189385,-0.19710269894099708,2.1408720964441885,-0.7077078696006589,0.9980184303313656
25,6,8,5068,0,6.7397688247356085,6.140505871769964,1.1111111111111112,3.333333333333334,5.943403172828967,-0.19710269894099708,2.1081851067789197,-0.771649304961094,0.99820839339383
25,6,9,5069,0,-1.4401386222408603,6.220142436960628,1.0,3.333333333333334,6.023039738019631,-0.19710269894099708,2.081665999466133,-0.8257418583505538,0.9985962268058016
25,7,0,5070,1,-6.051102686384353,0.0,5.0,5.0,0.0,0.0,3.1622776601683795,0.0,0.5
25,7,1,5071,0,-12.54039534991591,2.0170342287947842,5.0,3.333333333333334,0.0,-2.0170342287947842,2.886751345948129,0.410326119149236,0.757636844082499
25,7,2,5072,1,-0.2226224498416536,-2.1630975545105184,3.333333333333334,3.333333333333334,-4.180131783305303,-2.0170342287947842,2.5819888974716116,0.0,0.20108160794776775
25,7,3,5073,1,-2.432269488455144,-2.6117004992488013,3.333333333333334,2.5000000000000004,-4.180131783305303,-1.5684312840565013,2.41522945769824,0.24460302826636404,0.1397714518772432
25,7,4,5074,1,-1.8156646242925427,-2.438932858369073,3.333333333333334,2.0,-4.180131783305303,-1.7411989249362299,2.3094010767585034,0.41152829597745866,0.14546379903451884
25,7,5,5075,1,-3.349889112601404,-2.426521908476354,3.333333333333334,1.6666666666666667,-4.180131783305303,-1.7536098748289486,2.23606797749979,0.5347474096147482,0.13892239007254864
25,7,6,5076,1,-2.9787965284172087,-2.198482017366003,3.333333333333334,1.4285714285714286,-4.180131783305303,-1.9816497659392993,2.182178902359924,0.6305132490161602,0.15685423727548325
25,7,7,5077,1,1.509480781470195,-2.0738386720562647,3.333333333333334,1.25,-4.180131783305303,-2.106293111249038,2.1408720964441885,0.7077078696006589,0.16635025865489383
25,7,8,5078,1,-6.844485253371246,-2.475591326802846,3.333333333333334,1.1111111111111112,-4.180131783305303,-1.7045404565024564,2.1081851067789197,0.771649304961094,0.12014223209999886
25,7,9,5079,1,-3.603921706835108,-1.9615968471159673,3.333333333333334,1.0,-4.180131783305303,-2.2185349361893354,2.081665999466133,0.8257418583505538,0.17301425075813842
25,8,0,5080,0,13.70314946591004,0.0,5.0,5.0,0.0,0.0,3.1622776601683795,0.0,0.5
25,8,1,5081,0,8.297668594777273,4.5677164886366795,3.333333333333334,5.0,4.5677164886366795,0.0,2.886751345948129,-0.410326119149236,0.9432098382758876
25,8,2,5082,0,13.807327333327471,5.500204515171828,2.5000000000000004,5.0,5.500204515171828,0.0,2.7386127875258306,-0.6549291474156,0.9776991060058029
25,8,3,5083,0,10.133199468471709,7.161629078802957,2.0,5.0,7.161629078802957,0.0,2.6457513110645907,-0.8218544151266947,0.996603664603552
25,8,4,5084,0,7.621566533566719,7.656890810414415,1.6666666666666667,5.0,7.656890810414415,0.0,2.581988897471611,-0.9450735287639842,0.9984890484764037
25,8,5,5085,0,9.61056214724118,7.651844485150459,1.4285714285714286,5.0,7.651844485150459,0.0,2.53546276418555,-1.0408393681653962,0.9987274538629848
25,8,6,5086,0,6.16537572402248,7.896684192911799,1.25,5.0,7.896684192911799,0.0,2.5,-1.118033988749895,0.9992075557839976
25,8,7,5087,0,7.332312808670599,7.7043165852574305,1.1111111111111112,5.0,7.7043165852574305,0.0,2.4720661623652207,-1.18197542411033,0.9990850952377395
25,8,8,5088,0,11.425031526820101,7.667116207598747,1.0,5.0,7.667116207598747,0.0,2.449489742783178,-1.2360679774997898,0.9991262275573569
25,8,9,5089,0,7.611412182338204,8.008744872982506,0.9090909090909091,5.0,8.008744872982506,0.0,2.4308621740219887,-1.2826053882541975,0.999507209667548
25,9,0,5090,1,-4.280919050540314,0.0,5.0,5.0,0.0,0.0,3.1622776601683795,0.0,0.5
25,9,1,5091,0,-0.1357412884047052,1.4269730168467714,5.0,3.333333333333334,0.0,-1.4269730168467714,2.886751345948129,0.410326119149236,0.6894591760546414
25,9,2,5092,0,0.3965734967699849,1.3817259207118697,3.333333333333334,3.333333333333334,-0.04524709613490173,-1.4269730168467714,2.5819888974716116,0.0,0.7037235251417596
25,9,3,5093,1,-10.157612928885445,1.4921810689380912,2.5000000000000004,3.333333333333334,0.06520805209131995,-1.4269730168467714,2.41522945769824,-0.24460302826636404,0.7316535475295359
25,9,4,5094,0,2.698227861029606,3.67484104694776,2.5000000000000004,2.5000000000000004,0.06520805209131995,-3.6096329948564403,2.23606797749979,0.0,0.9498539190543436
25,9,5,5095,0,2.0953867901145418,4.201445008735417,2.0,2.5000000000000004,0.5918120138789773,-3.6096329948564403,2.1213203435596424,-0.16692526771109462,0.9761808127698824
25,9,6,5096,0,1.8086729692847188,4.452040804774678,1.6666666666666667,2.5000000000000004,0.842407809918238,-3.6096329948564403,2.041241452319315,-0.29014438134838416,0.9854099801758353
25,9,7,5097,0,0.5264846157074872,4.590078684684175,1.4285714285714286,2.5000000000000004,0.9804456898277353,-3.6096329948564403,1.9820624179302297,-0.3859102207497962,0.989715659817865
25,9,8,5098,0,3.7890648410613808,4.533333550419145,1.25,2.5000000000000004,0.9237005555627043,-3.6096329948564403,1.9364916731037085,-0.46310484133429486,0.9903840034776
25,9,9,5099,0,-3.3680517870953235,4.851707359918997,1.1111111111111112,2.5000000000000004,1.2420743650625572,-3.6096329948564403,1.90029237516523,-0.5270462766947299,0.99466212996879
25,10,0,5100,0,9.881782666392205,0.0,5.0,5.0,0.0,0.0,3.1622776601683795,0.0,0.5
25,10,1,5101,0,12.967738015034302,3.293927555464068,3.333333333333334,5.0,3.293927555464068,0.0,2.886751345948129,-0.410326119149236,0.8730754368342362
25,10,2,5102,0,14.112306908794498,5.712380170356627,2.5000000000000004,5.0,5.712380170356627,0.0,2.7386127875258306,-0.6549291474156,0.9815046329506396
25,10,3,5103,0,6.668925797984172,7.392365518044201,2.0,5.0,7.392365518044201,0.0,2.6457513110645907,-0.8218544151266947,0.9973973908815366
25,10,4,5104,0,16.18402818453067,7.271792231367529,1.6666666666666667,5.0,7.271792231367529,0.0,2.581988897471611,-0.9450735287639842,0.9975713868937479
25,10,5,5105,0,8.948905906408811,8.54496879610512,1.4285714285714286,5.0,8.54496879610512,0.0,2.53546276418555,-1.0408393681653962,0.9996244060714263
25,10,6,5106,0,8.847891884173283,8.595460934893081,1.25,5.0,8.595460934893081,0.0,2.5,-1.118033988749895,0.9997071855968043
25,10,7,5107,0,14.160344373605268,8.623508818146437,1.1111111111111112,5.0,8.623508818146437,0.0,2.4720661623652207,-1.18197542411033,0.9997570225280649
25,10,8,5108,0,14.655288162063316,9.17719237369232,1.0,5.0,9.17719237369232,0.0,2.449489742783178,-1.2360679774997898,0.9999103666089777
25,10,9,5109,0,4.857776749861098,9.675201081726046,0.9090909090909091,5.0,9.675201081726046,0.0,2.4308621740219887,-1.2826053882541975,0.9999655643994789
25,11,0,5110,1,3.596192009130464,0.0,5.0,5.0,0.0,0.0,3.1622776601683795,0.0,0.5
25,11,1,5111,1,-3.406487370790133,-1.1987306697101547,5.0,3.333333333333334,0.0,1.1987306697101547,2.886751345948129,0.410326119149236,0.3389785403756421
25,11,2,5112,0,-9.236901488406414,-0.04742615958508245,5.0,2.5000000000000004,0.0,0.04742615958508245,2.7386127875258306,0.6549291474156,0.493091628473896
25,11,3,5113,1,-1.189427168367279,-3.1263933223872202,3.333333333333334,2.5000000000000004,-3.0789671628021376,0.04742615958508245,2.41522945769824,0.24460302826636404,0.09775504680420233
25,11,4,5114,1,0.7780068719146096,-2.8790226567967476,3.333333333333334,2.0,-3.0789671628021376,-0.1999445060053899,2.3094010767585034,0.41152829597745866,0.10626231002215497
25,11,5,5115,1,1.997395627917131,-3.0420145531167475,3.333333333333334,1.6666666666666667,-3.0789671628021376,-0.03695260968538999,2.23606797749979,0.5347474096147482,0.08684690313792354
25,11,6,5116,1,-4.818380555620307,-3.332635729917108,3.333333333333334,1.4285714285714286,-3.0789671628021376,0.25366856711497016,2.182178902359924,0.6305132490161602,0.06335495338339485
25,11,7,5117,1,1.418989919507454,-2.698629589575198,3.333333333333334,1.25,-3.0789671628021376,-0.38033757322693956,2.1408720964441885,0.7077078696006589,0.10373944587461303
25,11,8,5118,1,-3.513736060416385,-2.898554866545686,3.333333333333334,1.1111111111111112,-3.0789671628021376,-0.1804122962564514,2.1081851067789197,0.771649304961094,0.08458040371473108
25,11,9,5119,1,2.3301521597468966,-2.5652224901296927,3.333333333333334,1.0,-3.0789671628021376,-0.5137446726724448,2.081665999466133,0.8257418583505538,0.10891982231580061
25,12,0,5120,1,0.9286254068233636,0.0,5.0,5.0,0.0,0.0,3.1622776601683795,0.0,0.5
25,12,1,5121,1,4.518486010413485,-0.3095418022744545,5.0,3.333333333333334,0.0,0.3095418022744545,2.886751345948129,0.410326119149236,0.4573038824836732
25,12,2,5122,1,9.642390422085773,-1.3617778543092125,5.0,2.5000000000000004,0.0,1.3617778543092125,2.7386127875258306,0.6549291474156,0.30950604249272695
25,12,3,5123,1,3.076919289556925,-3.017900367864525,5.0,2.0,0.0,3.017900367864525,2.6457513110645907,0.8218544151266947,0.12700590186831684
25,12,4,5124,1,10.385233084339237,-3.0277368548132584,5.0,1.6666666666666667,0.0,3.0277368548132584,2.581988897471611,0.9450735287639842,0.12047061403919634
25,12,5,5125,1,3.219940319139251,-4.078807744745541,5.0,1.4285714285714286,0.0,4.078807744745541,2.53546276418555,1.0408393681653962,0.05384059843644381
25,12,6,5126,1,4.064280858590966,-3.9714493165447546,5.0,1.25,0.0,3.9714493165447546,2.5,1.118033988749895,0.05607765412503848
25,12,7,5127,1,9.785905452682712,-3.981763932327667,5.0,1.1111111111111112,0.0,3.981763932327667,2.4720661623652207,1.18197542411033,0.05362225568120406
25,12,8,5128,0,11.09330323965577,-4.562178084363172,5.0,1.0,0.0,4.562178084363172,2.449489742783178,1.2360679774997898,0.031266223883130724
25,12,9,5129,0,10.627766298384511,-0.8644103378112487,3.333333333333334,1.0,3.697767746551923,4.562178084363172,2.081665999466133,0.8257418583505538,0.3389797079992843
25,13,0,5130,0,5.953808884382034,0.0,5.0,5.0,0.0,0.0,3.1622776601683795,0.0,0.5
25,13,1,5131,0,3.2786519729190515,1.984602961460678,3.333333333333334,5.0,1.984602961460678,0.0,2.886751345948129,-0.410326119149236,0.7541119391665563
25,13,2,5132,0,-2.1856395193666405,2.3081152143252712,2.5000000000000004,5.0,2.3081152143252712,0.0,2.7386127875258306,-0.6549291474156,0.8003311079641389
25,13,3,5133,0,-1.5754799956318712,1.4093642675868887,2.0,5.0,1.4093642675868887,0.0,2.6457513110645907,-0.8218544151266947,0.7028757745904028
25,13,4,5134,0,7.263754262375943,0.9118902237170954,1.6666666666666667,5.0,0.9118902237170954,0.0,2.581988897471611,-0.9450735287639842,0.638020837688897
25,13,5,5135,0,0.3579784126664072,1.819299372096931,1.4285714285714286,5.0,1.819299372096931,0.0,2.53546276418555,-1.0408393681653962,0.7634799338306137
25,13,6,5136,0,5.008462792435588,1.6366342521681156,1.25,5.0,1.6366342521681156,0.0,2.5,-1.118033988749895,0.7436546295801236
25,13,7,5137,0,1.236518697835482,2.0112818677533904,1.1111111111111112,5.0,2.0112818677533904,0.0,2.4720661623652207,-1.18197542411033,0.7920639554436408
25,13,8,5138,1,-2.0986190524333765,1.9338055507615994,1.0,5.0,1.9338055507615994,0.0,2.449489742783178,-1.2360679774997898,0.7850821423646408
25,13,9,5139,0,10.742910900881657,2.6333452349060584,1.0,3.333333333333334,1.9338055507615994,-0.6995396841444588,2.081665999466133,-0.8257418583505538,0.8970675860081568
25,14,0,5140,1,20.46386922276501,0.0,5.0,5.0,0.0,0.0,3.1622776601683795,0.0,0.5
25,14,1,5141,1,13.294550400342809,-6.821289740921669,5.0,3.333333333333334,0.0,6.821289740921669,2.886751345948129,0.410326119149236,0.009064713325675221
25,14,2,5142,1,10.534336209859228,-8.439604905776955,5.0,2.5000000000000004,0.0,8.439604905776955,2.7386127875258306,0.6549291474156,0.0010290831686891784
25,14,3,5143,1,11.496523737584319,-8.85855116659341,5.0,2.0,0.0,8.85855116659341,2.6457513110645907,0.8218544151266947,0.000406665586015408
25,14,4,5144,1,10.978248061141239,-9.298213261758562,5.0,1.6666666666666667,0.0,9.298213261758562,2.581988897471611,0.9450735287639842,0.00015838654739648502
25,14,5,5145,1,17.5102800249496,-9.538218233098945,5.0,1.4285714285714286,0.0,9.538218233098945,2.53546276418555,1.0408393681653962,8.430564262683689e-05
25,14,6,5146,1,14.773702950444822,-10.534725957080276,5.0,1.25,0.0,10.534725957080276,2.5,1.118033988749895,1.2550457241501506e-05
25,14,7,5147,1,15.06070850442029,-11.005723400787447,5.0,1.1111111111111112,0.0,11.005723400787447,2.4720661623652207,1.18197542411033,4.2530282804774605e-06
25,14,8,5148,1,13.912063936205975,-11.411221911150731,5.0,1.0,0.0,11.411221911150731,2.449489742783178,1.2360679774997898,1.5917441927017352e-06
25,14,9,5149,1,15.04579815152176,-11.638571186155753,5.0,0.9090909090909091,0.0,11.638571186155753,2.4308621740219887,1.2826053882541975,8.429435979928632e-07
25,15,0,5150,0,-13.538804858549982,0.0,5.0,5.0,0.0,0.0,3.1622776601683795,0.0,0.5
25,15,1,5151,1,5.413503673338121,-4.512934952849994,3.333333333333334,5.0,-4.512934952849994,0.0,2.886751345948129,-0.410326119149236,0.05898790610219181
25,15,2,5152,1,8.841457337918412,-6.317436177296035,3.333333333333334,3.333333333333334,-4.512934952849994,1.80450122444604,2.5819888974716116,0.0,0.007207889106092432
25,15,3,5153,1,11.788491066097102,-8.076675205664127,3.333333333333334,2.5000000000000004,-4.512934952849994,3.5637402528141333,2.41522945769824,0.24460302826636404,0.0004128075575788312
25,15,4,5154,1,12.13872523589737,-9.721625368320721,3.333333333333334,2.0,-4.512934952849994,5.208690415470727,2.3094010767585034,0.41152829597745866,1.279188063821973e-05
25,15,5,5155,1,7.5850872468442825,-10.876631171725162,3.333333333333334,1.6666666666666667,-4.512934952849994,6.363696218875168,2.23606797749979,0.5347474096147482,5.746691749853945e-07
25,15,6,5156,1,7.673805783484668,-11.051115604292178,3.333333333333334,1.4285714285714286,-4.512934952849994,6.538180651442184,2.182178902359924,0.6305132490161602,2.0499771313077991e-07
25,15,7,5157,1,8.904523502661265,-11.19306874579749,3.333333333333334,1.25,-4.512934952849994,6.680133792947495,2.1408720964441885,0.7077078696006589,8.554929630783174e-08
25,15,8,5158,1,8.854496912416797,-11.440223157987909,3.333333333333334,1.1111111111111112,-4.512934952849994,6.927288205137914,2.1081851067789197,0.771649304961094,2.8722956141447413e-08
25,15,9,5159,1,5.489084221203339,-11.632944028715796,3.333333333333334,1.0,-4.512934952849994,7.120009075865802,2.081665999466133,0.8257418583505538,1.1466116884625562e-08
25,16,0,5160,0,0.5673424049631619,0.0,5.0,5.0,0.0,0.0,3.1622776601683795,0.0,0.5
25,16,1,5161,0,-0.5523301964759872,0.18911413498772062,3.333333333333334,5.0,0.18911413498772062,0.0,2.886751345948129,-0.410326119149236,0.5261164488984633
25,16,2,5162,1,8.31313471082544,0.0037530521217936375,2.5000000000000004,5.0,0.0037530521217936375,0.0,2.7386127875258306,-0.6549291474156,0.500546718656285
25,16,3,5163,1,5.513785743202824,-2.7672918514866858,2.5000000000000004,3.333333333333334,0.0037530521217936375,2.7710449036084794,2.41522945769824,-0.24460302826636404,0.12594564582239737
25,16,4,5164,1,7.055312326931691,-3.452977061385272,2.5000000000000004,2.5000000000000004,0.0037530521217936375,3.456730113507066,2.23606797749979,0.0,0.061267730098351486
25,16,5,5165,1,3.9775532075334232,-4.172693504070197,2.5000000000000004,2.0,0.0037530521217936375,4.176446556191991,2.1213203435596424,0.16692526771109462,0.02459007317450558
25,16,6,5166,1,5.471193147225539,-4.139544612627103,2.5000000000000004,1.6666666666666667,0.0037530521217936375,4.143297664748896,2.041241452319315,0.29014438134838416,0.021282450405176876
25,16,7,5167,1,3.794080535028972,-4.329243967266623,2.5000000000000004,1.4285714285714286,0.0037530521217936375,4.332997019388417,1.9820624179302297,0.3859102207497962,0.01447334698052669
25,16,8,5168,1,9.754635438910618,-4.261879406721692,2.5000000000000004,1.25,0.0037530521217936375,4.265632458843486,1.9364916731037085,0.46310484133429486,0.013874205321932773
25,16,9,5169,1,5.72139486610115,-4.871768626729152,2.5000000000000004,1.1111111111111112,0.0037530521217936375,4.875521678850945,1.90029237516523,0.5270462766947299,0.005178236616413917
25,17,0,5170,1,6.896739428962826,0.0,5.0,5.0,0.0,0.0,3.1622776601683795,0.0,0.5
