Participant,Block,Trial,Global_Trial,Mean_Reward_Arm0,Mean_Reward_Arm1,Action,Reward,RNN_Prob_Action0,V_t,Kalman_post_mean_0,Kalman_post_mean_1,Kalman_post_variance_0,Kalman_post_variance_1,Kalman_kalman_gain_0,Kalman_kalman_gain_1,RU,TU
6,11,3,1313,-3.183495786754056,8.778463060598567,0,-2.9718334805536504,0.99886924,-7.476307128177612,-3.264728339431888,4.211578788745724,2.0,3.333333333333334,0.20000000000000004,0.0,-0.41152829597745866,2.3094010767585034
6,11,4,1314,-3.183495786754056,8.778463060598567,1,15.438808168168748,0.05068883,-10.283114473033368,-3.264728339431888,7.018386133601481,2.0,2.5000000000000004,0.0,0.25000000000000006,-0.16692526771109462,2.1213203435596424
6,11,5,1315,-3.183495786754056,8.778463060598567,1,9.297582548186623,4.4278415e-05,-10.738953755950398,-3.264728339431888,7.474225416518509,2.0,2.0,0.0,0.20000000000000004,0.0,2.0
6,11,6,1316,-3.183495786754056,8.778463060598567,1,13.766688458929467,3.2901712e-10,-11.787697596352224,-3.264728339431888,8.522969256920335,2.0,1.6666666666666667,0.0,0.16666666666666666,0.12321911363728955,1.9148542155126762
6,11,7,1317,-3.183495786754056,8.778463060598567,1,5.476748695072764,3.0217023e-10,-11.352523230374,-3.264728339431888,8.087794890942112,2.0,1.4285714285714286,0.0,0.14285714285714288,0.21898495303870158,1.851640199545103
6,11,8,1318,-3.183495786754056,8.778463060598567,1,7.899009263945625,2.4279075e-11,-11.328925026999439,-3.264728339431888,8.06419668756755,2.0,1.25,0.0,0.125,0.29617957362320024,1.8027756377319946
6,11,9,1319,-3.183495786754056,8.778463060598567,1,9.21395632345349,7.982845e-12,-11.456676097653432,-3.264728339431888,8.191947758221543,2.0,1.1111111111111112,0.0,0.1111111111111111,0.3601210089836353,1.7638342073763937
6,12,0,1320,7.191047761444603,10.994927539169678,0,15.810212059362929,0.50274605,5.270070686454309,5.270070686454309,0.0,3.333333333333334,5.0,0.3333333333333333,0.0,-0.410326119149236,2.886751345948129
6,12,1,1321,7.191047761444603,10.994927539169678,0,6.1559259666797335,0.99996805,5.491534506510665,5.491534506510665,0.0,2.5000000000000004,5.0,0.25000000000000006,0.0,-0.6549291474156,2.7386127875258306
6,12,2,1322,7.191047761444603,10.994927539169678,0,3.5745390413101457,0.99858737,5.108135413470561,5.108135413470561,0.0,2.0,5.0,0.20000000000000004,0.0,-0.8218544151266947,2.6457513110645907
6,12,3,1323,7.191047761444603,10.994927539169678,0,6.635819735995297,0.99983585,5.362749467224684,5.362749467224684,0.0,1.6666666666666667,5.0,0.16666666666666666,0.0,-0.9450735287639842,2.581988897471611
